date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,ivt_rate,suspicious_click_pct,geo_anomaly_score,new_domain_pct
2020-07-30,programmatic,2915.49,286997,4517,47,3989.25,62.03,1.37,0.0157,0.65,0.0335,0.0232,0.055,0.0567
2020-07-31,programmatic,3325.72,408678,5868,54,4968.24,61.59,1.49,0.0144,0.57,0.0395,0.0185,0.116,0.0723
2020-08-01,programmatic,2246.03,154351,2301,51,3179.5,44.04,1.42,0.0149,0.98,0.0458,0.0335,0.064,0.0651
2020-08-02,programmatic,1909.62,120544,2008,35,3333.04,54.56,1.75,0.0167,0.95,0.0359,0.0198,0.063,0.0579
2020-08-03,programmatic,3299.41,244539,3261,73,5083.2,45.2,1.54,0.0133,1.01,0.0244,0.0197,0.144,0.0815
2020-08-04,programmatic,3175.41,152518,2505,58,4600.89,54.75,1.45,0.0164,1.27,0.0405,0.0307,0.129,0.044
2020-08-05,programmatic,2949.91,210840,3277,62,5373.88,47.58,1.82,0.0155,0.9,0.0463,0.0291,0.115,0.0643
2020-08-06,programmatic,3418.43,194572,2612,82,4250.37,41.69,1.24,0.0134,1.31,0.0442,0.0308,0.109,0.0624
2020-08-07,programmatic,3221.72,205976,2453,75,4673.85,42.96,1.45,0.0119,1.31,0.029,0.0349,0.135,0.0695
2020-08-08,programmatic,2432.31,207913,3001,48,3477.52,50.67,1.43,0.0144,0.81,0.0435,0.0271,0.093,0.0286
2020-08-09,programmatic,2277.66,167388,2479,38,3375.2,59.94,1.48,0.0148,0.92,0.0473,0.0201,0.128,0.0378
2020-08-10,programmatic,3423.53,203670,2608,65,5366.29,52.67,1.57,0.0128,1.31,0.0434,0.0489,0.067,0.05
2020-08-11,programmatic,3469.4,226472,3359,68,4879.85,51.02,1.41,0.0148,1.03,0.0505,0.0205,0.16,0.0687
2020-08-12,programmatic,3210.88,203357,3248,63,4008.0,50.97,1.25,0.016,0.99,0.0604,0.0418,0.133,0.0529
2020-08-13,programmatic,3339.74,214821,3481,72,4577.19,46.39,1.37,0.0162,0.96,0.0221,0.01,0.14,0.0145
2020-08-14,programmatic,3855.55,522980,7363,71,6079.26,54.3,1.58,0.0141,0.52,0.0469,0.0319,0.067,0.0698
2020-08-15,programmatic,2531.4,214292,3781,54,3443.92,46.88,1.36,0.0176,0.67,0.0426,0.0209,0.137,0.0363
2020-08-16,programmatic,1947.03,156909,2450,39,2707.95,49.92,1.39,0.0156,0.79,0.0269,0.0242,0.164,0.0543
2020-08-17,programmatic,3624.09,247222,3540,82,5464.68,44.2,1.51,0.0143,1.02,0.0571,0.0299,0.029,0.0628
2020-08-18,programmatic,2774.91,250184,4165,49,3731.98,56.63,1.34,0.0166,0.67,0.0415,0.0401,0.079,0.018
2020-08-19,programmatic,3324.64,253252,4364,75,4948.51,44.33,1.49,0.0172,0.76,0.0652,0.0339,0.082,0.01
2020-08-20,programmatic,3111.84,161144,2466,59,4657.0,52.74,1.5,0.0153,1.26,0.0371,0.0229,0.1,0.0463
2020-08-21,programmatic,3790.61,252613,3708,71,5371.42,53.39,1.42,0.0147,1.02,0.0387,0.0401,0.086,0.0681
2020-08-22,programmatic,2214.66,251194,4269,49,3773.64,45.2,1.7,0.017,0.52,0.041,0.031,0.156,0.051
2020-08-23,programmatic,1937.5,193757,3239,36,2736.08,53.82,1.41,0.0167,0.6,0.0394,0.0521,0.083,0.0439
2020-08-24,programmatic,2069.3,113993,1816,38,3144.28,54.46,1.52,0.0159,1.14,0.0589,0.0405,0.174,0.0642
2020-08-25,programmatic,3531.06,215940,3130,64,5740.22,55.17,1.63,0.0145,1.13,0.0222,0.0329,0.076,0.0792
2020-08-26,programmatic,3123.54,144889,2154,61,4560.58,51.21,1.46,0.0149,1.45,0.0609,0.0328,0.122,0.0551
2020-08-27,programmatic,2677.66,128280,1943,54,3679.73,49.59,1.37,0.0151,1.38,0.0394,0.0399,0.146,0.0814
2020-08-28,programmatic,3544.91,225570,3248,67,5820.23,52.91,1.64,0.0144,1.09,0.0522,0.0248,0.178,0.0286
2020-08-29,programmatic,2445.48,119984,1932,55,3613.29,44.46,1.48,0.0161,1.27,0.0162,0.0415,0.059,0.01
2020-08-30,programmatic,2390.29,149129,2169,39,3366.92,61.29,1.41,0.0145,1.1,0.0274,0.0271,0.091,0.0255
2020-08-31,programmatic,3140.23,218195,2999,60,4981.68,52.34,1.59,0.0137,1.05,0.0423,0.0228,0.081,0.0651
2020-09-01,programmatic,4131.3,346203,6226,81,5554.32,51.0,1.34,0.018,0.66,0.0273,0.0242,0.123,0.0349
2020-09-02,programmatic,4439.71,277521,4035,85,6250.74,52.23,1.41,0.0145,1.1,0.0438,0.0208,0.034,0.0554
2020-09-03,programmatic,3521.63,238805,3503,68,5265.3,51.79,1.5,0.0147,1.01,0.0257,0.015,0.086,0.0492
2020-09-04,programmatic,3705.12,172762,2493,75,6700.1,49.4,1.81,0.0144,1.49,0.0262,0.0311,0.118,0.0561
2020-09-05,programmatic,2301.79,131128,2199,46,3231.12,50.04,1.4,0.0168,1.05,0.0405,0.0211,0.102,0.0731
2020-09-06,programmatic,2902.86,321586,4506,59,4258.28,49.2,1.47,0.014,0.64,0.042,0.0444,0.135,0.0469
2020-09-07,programmatic,2792.74,198369,2968,62,3985.12,45.04,1.43,0.015,0.94,0.0338,0.0154,0.087,0.0757
2020-09-08,programmatic,3909.86,240101,3313,70,5205.09,55.86,1.33,0.0138,1.18,0.0394,0.0272,0.167,0.0196
2020-09-09,programmatic,3320.62,275847,4159,58,4738.7,57.25,1.43,0.0151,0.8,0.0435,0.0441,0.056,0.0531
2020-09-10,programmatic,3893.05,252881,3897,64,5479.82,60.83,1.41,0.0154,1.0,0.022,0.0463,0.174,0.0919
2020-09-11,programmatic,2557.49,184351,2377,60,3960.71,42.62,1.55,0.0129,1.08,0.0405,0.0104,0.207,0.0731
2020-09-12,programmatic,2689.92,229630,2856,53,4039.53,50.75,1.5,0.0124,0.94,0.0553,0.0409,0.086,0.0642
2020-09-13,programmatic,2220.56,189651,2738,44,3094.77,50.47,1.39,0.0144,0.81,0.0559,0.0196,0.041,0.044
2020-09-14,programmatic,3270.59,308582,3692,57,4979.58,57.38,1.52,0.012,0.89,0.0501,0.0271,0.048,0.0607
2020-09-15,programmatic,2056.72,124698,2091,39,2760.42,52.74,1.34,0.0168,0.98,0.0276,0.0446,0.04,0.0704
2020-09-16,programmatic,3543.75,260240,3551,72,6298.16,49.22,1.78,0.0136,1.0,0.0302,0.0294,0.086,0.048
2020-09-17,programmatic,3419.42,186529,2343,63,3803.08,54.28,1.11,0.0126,1.46,0.0411,0.0367,0.182,0.0796
2020-09-18,programmatic,2254.74,138776,2155,46,3022.69,49.02,1.34,0.0155,1.05,0.0397,0.0184,0.094,0.0504
2020-09-19,programmatic,2556.89,158792,1984,45,3714.34,56.82,1.45,0.0125,1.29,0.0349,0.0147,0.073,0.0655
2020-09-20,programmatic,2796.75,200158,2972,58,4075.95,48.22,1.46,0.0148,0.94,0.0389,0.0266,0.125,0.0761
2020-09-21,programmatic,3079.79,236019,3407,78,5192.61,39.48,1.69,0.0144,0.9,0.0395,0.026,0.116,0.0286
2020-09-22,programmatic,3166.94,174029,3099,60,4516.24,52.78,1.43,0.0178,1.02,0.0503,0.0235,0.078,0.0833
2020-09-23,programmatic,4062.93,308023,4449,79,5743.03,51.43,1.41,0.0144,0.91,0.0353,0.0276,0.088,0.0481
2020-09-24,programmatic,2846.81,190409,2768,54,4173.51,52.72,1.47,0.0145,1.03,0.0351,0.0459,0.113,0.0135
2020-09-25,programmatic,3485.25,239452,3538,67,5043.12,52.02,1.45,0.0148,0.99,0.0654,0.0144,0.126,0.0697
2020-09-26,programmatic,2695.39,289823,3879,58,3854.92,46.47,1.43,0.0134,0.69,0.0322,0.01,0.073,0.024
2020-09-27,programmatic,2362.92,142557,1950,49,2848.82,48.22,1.21,0.0137,1.21,0.0188,0.0395,0.168,0.0801
2020-09-28,programmatic,2473.24,321695,5154,47,4019.28,52.62,1.63,0.016,0.48,0.0371,0.0348,0.163,0.0158
2020-09-29,programmatic,3162.52,217587,3234,64,4212.54,49.41,1.33,0.0149,0.98,0.0351,0.0468,0.126,0.0176
2020-09-30,programmatic,4374.29,235861,3851,83,6559.82,52.7,1.5,0.0163,1.14,0.0543,0.011,0.053,0.0292
2020-10-01,programmatic,3835.51,297354,3999,47,5809.47,81.61,1.51,0.0134,0.96,0.0429,0.029,0.0,0.0335
2020-10-02,programmatic,4798.85,582131,7632,64,8025.03,74.98,1.67,0.0131,0.63,0.0537,0.0332,0.0,0.048
2020-10-03,programmatic,3789.36,278121,4275,51,5746.8,74.3,1.52,0.0154,0.89,0.0336,0.0349,0.131,0.01
2020-10-04,programmatic,2804.51,171300,2295,30,4382.46,93.48,1.56,0.0134,1.22,0.0371,0.0384,0.132,0.0539
2020-10-05,programmatic,4477.65,283320,3918,56,6481.2,79.96,1.45,0.0138,1.14,0.049,0.0146,0.164,0.04
2020-10-06,programmatic,3926.69,221476,3043,47,5362.04,83.55,1.37,0.0137,1.29,0.0481,0.0305,0.032,0.0252
2020-10-07,programmatic,4797.38,277722,4845,66,7044.81,72.69,1.47,0.0174,0.99,0.0259,0.0277,0.071,0.0531
2020-10-08,programmatic,4774.35,312869,4356,62,6968.56,77.01,1.46,0.0139,1.1,0.0357,0.0387,0.065,0.0798
2020-10-09,programmatic,4153.36,225627,3401,53,6369.05,78.37,1.53,0.0151,1.22,0.0448,0.0263,0.108,0.0767
2020-10-10,programmatic,3662.89,252182,2808,46,6035.44,79.63,1.65,0.0111,1.3,0.0263,0.0413,0.134,0.0566
2020-10-11,programmatic,3108.83,163619,2346,37,5458.57,84.02,1.76,0.0143,1.33,0.0416,0.014,0.131,0.042
2020-10-12,programmatic,4679.22,620335,9345,58,7440.1,80.68,1.59,0.0151,0.5,0.0163,0.0397,0.109,0.0239
2020-10-13,programmatic,4883.33,309228,4537,73,6887.52,66.89,1.41,0.0147,1.08,0.0271,0.0198,0.0,0.0266
2020-10-14,programmatic,5613.07,343494,5075,63,9215.48,89.1,1.64,0.0148,1.11,0.0461,0.0385,0.125,0.0812
2020-10-15,programmatic,5514.48,487771,6182,78,7819.29,70.7,1.42,0.0127,0.89,0.0349,0.0193,0.104,0.0585
2020-10-16,programmatic,5874.15,401769,7165,76,9279.37,77.29,1.58,0.0178,0.82,0.035,0.0323,0.14,0.0486
2020-10-17,programmatic,4671.97,325805,4342,62,6988.21,75.35,1.5,0.0133,1.08,0.0401,0.0284,0.14,0.0557
2020-10-18,programmatic,3470.79,425072,6335,47,4051.96,73.85,1.17,0.0149,0.55,0.0438,0.0267,0.0,0.0229
2020-10-19,programmatic,5547.82,391896,5380,80,9777.79,69.35,1.76,0.0137,1.03,0.0353,0.0285,0.109,0.0588
2020-10-20,programmatic,3879.79,304281,4584,51,4649.77,76.07,1.2,0.0151,0.85,0.0535,0.0391,0.0,0.041
2020-10-21,programmatic,3900.52,343735,5491,54,5865.27,72.23,1.5,0.016,0.71,0.0417,0.0179,0.227,0.0249
2020-10-22,programmatic,5633.77,385176,5978,83,8281.34,67.88,1.47,0.0155,0.94,0.0306,0.0346,0.04,0.0422
2020-10-23,programmatic,4717.47,269424,3807,67,6328.44,70.41,1.34,0.0141,1.24,0.028,0.0278,0.144,0.0544
2020-10-24,programmatic,3273.07,274286,4033,39,4980.6,83.92,1.52,0.0147,0.81,0.0489,0.0363,0.106,0.0495
2020-10-25,programmatic,3166.62,220125,3098,47,4490.92,67.37,1.42,0.0141,1.02,0.038,0.0225,0.132,0.069
2020-10-26,programmatic,5343.97,369234,5277,66,7448.48,80.97,1.39,0.0143,1.01,0.0575,0.0304,0.045,0.0324
2020-10-27,programmatic,4210.09,347299,4603,55,5127.81,76.55,1.22,0.0133,0.91,0.039,0.0539,0.106,0.0548
2020-10-28,programmatic,4275.09,302663,4371,63,5376.25,67.86,1.26,0.0144,0.98,0.0399,0.0404,0.16,0.0394
2020-10-29,programmatic,4939.22,392424,5922,64,7709.39,77.18,1.56,0.0151,0.83,0.0349,0.0394,0.074,0.0456
2020-10-30,programmatic,4753.82,377491,5523,64,6804.57,74.28,1.43,0.0146,0.86,0.0625,0.0204,0.067,0.077
2020-10-31,programmatic,3447.17,283055,4017,44,5659.46,78.34,1.64,0.0142,0.86,0.0446,0.0182,0.1,0.0634
2020-11-01,programmatic,6047.67,333030,5951,98,7610.72,61.71,1.26,0.0179,1.02,0.0379,0.0454,0.164,0.0612
2020-11-02,programmatic,7288.54,514116,8020,94,10461.53,77.54,1.44,0.0156,0.91,0.0361,0.0215,0.134,0.0852
2020-11-03,programmatic,6826.06,595101,9174,86,8176.1,79.37,1.2,0.0154,0.74,0.0399,0.01,0.142,0.0245
2020-11-04,programmatic,4744.93,300819,5211,78,7739.62,60.83,1.63,0.0173,0.91,0.05,0.0335,0.124,0.0542
2020-11-05,programmatic,6862.76,543566,6838,97,10548.08,70.75,1.54,0.0126,1.0,0.0534,0.0238,0.078,0.0327
2020-11-06,programmatic,7066.14,461063,7108,96,12027.82,73.61,1.7,0.0154,0.99,0.032,0.0284,0.067,0.01
2020-11-07,programmatic,4884.0,310553,5238,66,7152.02,74.0,1.46,0.0169,0.93,0.0493,0.0244,0.077,0.0461
2020-11-08,programmatic,4836.95,330270,4526,64,6957.43,75.58,1.44,0.0137,1.07,0.0622,0.0133,0.058,0.0641
2020-11-09,programmatic,5113.43,297611,3960,69,7674.75,74.11,1.5,0.0133,1.29,0.0386,0.0229,0.105,0.0183
2020-11-10,programmatic,6008.35,441141,7119,76,8128.11,79.06,1.35,0.0161,0.84,0.0586,0.0337,0.069,0.0524
2020-11-11,programmatic,4757.93,311650,3924,119,7689.43,39.98,1.62,0.0126,1.21,0.0375,0.0253,0.078,0.0634
2020-11-12,programmatic,4169.58,230545,3146,84,6449.74,49.64,1.55,0.0136,1.33,0.0378,0.0221,0.134,0.0428
2020-11-13,programmatic,4478.15,319184,4532,82,7419.14,54.61,1.66,0.0142,0.99,0.0375,0.0315,0.061,0.0204
2020-11-14,programmatic,3873.8,259650,3712,97,5802.85,39.94,1.5,0.0143,1.04,0.0379,0.0302,0.209,0.0796
2020-11-15,programmatic,3859.66,301158,4818,69,5224.46,55.94,1.35,0.016,0.8,0.0293,0.0347,0.112,0.0128
2020-11-16,programmatic,3760.32,241550,3520,79,6863.49,47.6,1.83,0.0146,1.07,0.0531,0.0257,0.096,0.0502
2020-11-17,programmatic,3565.2,309756,4667,93,5916.4,38.34,1.66,0.0151,0.76,0.0454,0.0366,0.027,0.021
2020-11-18,programmatic,5730.07,335321,5711,120,8200.02,47.75,1.43,0.017,1.0,0.0394,0.0368,0.133,0.0718
2020-11-19,programmatic,5423.23,333447,5643,94,6257.7,57.69,1.15,0.0169,0.96,0.042,0.0377,0.218,0.0689
2020-11-20,programmatic,5138.49,401466,6925,104,6763.52,49.41,1.32,0.0172,0.74,0.0314,0.0312,0.062,0.0513
2020-11-21,programmatic,3591.49,219024,3020,76,4551.65,47.26,1.27,0.0138,1.19,0.0266,0.0241,0.162,0.0354
2020-11-22,programmatic,3594.79,189909,2889,61,5821.81,58.93,1.62,0.0152,1.24,0.0315,0.0301,0.137,0.0764
2020-11-23,programmatic,5332.86,358160,5002,94,7336.21,56.73,1.38,0.014,1.07,0.017,0.0256,0.04,0.0526
2020-11-24,programmatic,4379.08,315287,5053,88,5942.18,49.76,1.36,0.016,0.87,0.0358,0.0259,0.141,0.0243
2020-11-25,programmatic,4750.75,387785,5174,103,7686.47,46.12,1.62,0.0133,0.92,0.0309,0.0299,0.196,0.055
2020-11-26,programmatic,5690.58,275084,3892,104,8245.54,54.72,1.45,0.0141,1.46,0.0415,0.0229,0.232,0.0316
2020-11-27,programmatic,5316.86,293959,5035,126,7165.71,42.2,1.35,0.0171,1.06,0.0395,0.0276,0.122,0.0258
2020-11-28,programmatic,3537.12,273960,3953,57,6000.2,62.05,1.7,0.0144,0.89,0.0381,0.0328,0.082,0.0276
2020-11-29,programmatic,2867.04,189607,2852,59,4403.43,48.59,1.54,0.015,1.01,0.054,0.0457,0.096,0.0708
2020-11-30,programmatic,8879.82,543439,8385,582,49812.55,15.26,5.61,0.0154,1.06,0.0402,0.0333,0.118,0.0312
2020-12-01,programmatic,10007.78,489216,7426,617,46623.0,16.22,4.66,0.0152,1.35,0.044,0.0298,0.147,0.02
2020-12-02,programmatic,7540.69,449831,7395,506,40621.25,14.9,5.39,0.0164,1.02,0.0352,0.0389,0.103,0.0381
2020-12-03,programmatic,6131.82,422208,5403,103,9294.98,59.53,1.52,0.0128,1.13,0.0385,0.0366,0.017,0.0993
2020-12-04,programmatic,6300.31,400564,6002,118,8915.92,53.39,1.42,0.015,1.05,0.0464,0.0382,0.097,0.0544
2020-12-05,programmatic,4234.67,405492,5835,87,6423.83,48.67,1.52,0.0144,0.73,0.0445,0.0445,0.109,0.0727
2020-12-06,programmatic,4318.17,203729,2703,92,6729.24,46.94,1.56,0.0133,1.6,0.043,0.0288,0.077,0.0749
2020-12-07,programmatic,3991.59,247713,3718,71,7240.58,56.22,1.81,0.015,1.07,0.0397,0.0338,0.108,0.0792
2020-12-08,programmatic,4973.46,283417,3523,94,7448.68,52.91,1.5,0.0124,1.41,0.0519,0.0364,0.069,0.065
2020-12-09,programmatic,5778.42,499647,7966,126,9488.72,45.86,1.64,0.0159,0.73,0.0527,0.039,0.047,0.06
2020-12-10,programmatic,5028.72,398758,5083,105,8183.98,47.89,1.63,0.0127,0.99,0.0545,0.01,0.074,0.0375
2020-12-11,programmatic,5571.52,347130,5357,119,7211.91,46.82,1.29,0.0154,1.04,0.0286,0.0228,0.171,0.0502
2020-12-12,programmatic,4207.29,331001,5102,80,5051.89,52.59,1.2,0.0154,0.82,0.0399,0.0453,0.14,0.0448
2020-12-13,programmatic,4778.81,368500,5187,93,8005.67,51.39,1.68,0.0141,0.92,0.0396,0.0422,0.169,0.0418
2020-12-14,programmatic,5208.77,348718,5212,105,6426.27,49.61,1.23,0.0149,1.0,0.0468,0.0291,0.066,0.0545
2020-12-15,programmatic,5010.63,298828,4547,108,7720.0,46.39,1.54,0.0152,1.1,0.0246,0.0283,0.092,0.0601
2020-12-16,programmatic,5637.69,330810,5766,113,8469.46,49.89,1.5,0.0174,0.98,0.0378,0.0473,0.063,0.0448
2020-12-17,programmatic,6757.5,407293,6122,151,7996.46,44.75,1.18,0.015,1.1,0.045,0.0446,0.115,0.0257
2020-12-18,programmatic,5473.01,539676,7170,105,8008.88,52.12,1.46,0.0133,0.76,0.0485,0.0352,0.0,0.0531
2020-12-19,programmatic,3471.7,255449,4828,65,6189.56,53.41,1.78,0.0189,0.72,0.0376,0.0198,0.094,0.0535
2020-12-20,programmatic,2965.6,403810,6979,62,4529.93,47.83,1.53,0.0173,0.42,0.0411,0.0338,0.053,0.0468
2020-12-21,programmatic,4954.0,484408,9033,98,7764.05,50.55,1.57,0.0186,0.55,0.0583,0.028,0.109,0.0629
2020-12-22,programmatic,5640.23,361225,4564,116,7520.4,48.62,1.33,0.0126,1.24,0.0379,0.0203,0.136,0.0794
2020-12-23,programmatic,5646.48,423485,6175,99,9456.64,57.04,1.67,0.0146,0.91,0.045,0.0266,0.041,0.0428
2020-12-24,programmatic,5981.91,300771,4090,106,10348.4,56.43,1.73,0.0136,1.46,0.045,0.0322,0.037,0.0632
2020-12-25,programmatic,6159.44,536669,7121,142,8811.17,43.38,1.43,0.0133,0.86,0.0418,0.0445,0.153,0.0739
2020-12-26,programmatic,4302.59,378290,5949,92,6638.87,46.77,1.54,0.0157,0.72,0.0588,0.0333,0.104,0.0572
2020-12-27,programmatic,3885.13,215160,3272,80,5069.85,48.56,1.3,0.0152,1.19,0.0351,0.0385,0.112,0.0712
2020-12-28,programmatic,5987.61,395916,5644,137,9588.31,43.71,1.6,0.0143,1.06,0.0423,0.0321,0.13,0.0289
2020-12-29,programmatic,6685.09,734186,12203,128,10481.46,52.23,1.57,0.0166,0.55,0.0531,0.0356,0.107,0.0485
2020-12-30,programmatic,5914.47,459916,8012,105,8345.88,56.33,1.41,0.0174,0.74,0.0354,0.0299,0.046,0.0484
2020-12-31,programmatic,6341.0,350954,5357,147,9526.93,43.14,1.5,0.0153,1.18,0.0164,0.0324,0.101,0.0355
2021-01-01,programmatic,2467.03,136573,1844,52,3724.36,47.44,1.51,0.0135,1.34,0.0239,0.0212,0.079,0.0554
2021-01-02,programmatic,1371.4,80596,1086,28,2149.7,48.98,1.57,0.0135,1.26,0.0431,0.0289,0.106,0.0671
2021-01-03,programmatic,2099.41,143752,2337,44,3380.74,47.71,1.61,0.0163,0.9,0.0393,0.0189,0.088,0.0515
2021-01-04,programmatic,2718.32,211215,3078,51,3896.97,53.3,1.43,0.0146,0.88,0.0531,0.0385,0.131,0.0332
2021-01-05,programmatic,2940.93,150354,2231,46,4967.3,63.93,1.69,0.0148,1.32,0.0492,0.0396,0.129,0.0763
2021-01-06,programmatic,2475.92,227953,3682,63,3491.76,39.3,1.41,0.0162,0.67,0.0565,0.0342,0.144,0.0482
2021-01-07,programmatic,2614.04,163881,2179,60,4135.39,43.57,1.58,0.0133,1.2,0.0242,0.0237,0.133,0.0266
2021-01-08,programmatic,3305.9,226038,3949,71,5254.67,46.56,1.59,0.0175,0.84,0.035,0.0289,0.141,0.0442
2021-01-09,programmatic,2300.63,205421,2754,51,4078.91,45.11,1.77,0.0134,0.84,0.0287,0.0533,0.134,0.0311
2021-01-10,programmatic,2514.29,154543,2068,50,3889.17,50.29,1.55,0.0134,1.22,0.0395,0.0432,0.129,0.0536
2021-01-11,programmatic,3457.38,253280,4057,56,4217.1,61.74,1.22,0.016,0.85,0.043,0.0292,0.113,0.0469
2021-01-12,programmatic,2652.23,156204,2739,56,4201.87,47.36,1.58,0.0175,0.97,0.0554,0.0236,0.036,0.0493
2021-01-13,programmatic,1996.37,89965,1553,44,2768.77,45.37,1.39,0.0173,1.29,0.0547,0.0315,0.059,0.0255
2021-01-14,programmatic,2810.42,151718,2218,56,4401.47,50.19,1.57,0.0146,1.27,0.0253,0.0314,0.112,0.0472
2021-01-15,programmatic,2810.7,291827,4074,58,3627.76,48.46,1.29,0.014,0.69,0.0369,0.0149,0.082,0.0513
2021-01-16,programmatic,1912.29,176624,2651,36,2945.47,53.12,1.54,0.015,0.72,0.0545,0.0239,0.111,0.0368
2021-01-17,programmatic,1860.13,98717,1412,38,2812.6,48.95,1.51,0.0143,1.32,0.0413,0.0288,0.142,0.0627
2021-01-18,programmatic,3382.45,229922,3045,77,4628.47,43.93,1.37,0.0132,1.11,0.022,0.0295,0.053,0.06
2021-01-19,programmatic,2167.96,178857,2660,43,2821.2,50.42,1.3,0.0149,0.82,0.0565,0.0412,0.145,0.0442
2021-01-20,programmatic,3394.43,293866,3945,69,5158.06,49.19,1.52,0.0134,0.86,0.0424,0.0183,0.09,0.0738
2021-01-21,programmatic,1774.67,133684,2035,39,2865.63,45.5,1.61,0.0152,0.87,0.0339,0.0256,0.088,0.0445
2021-01-22,programmatic,2795.93,166214,2433,52,4889.89,53.77,1.75,0.0146,1.15,0.0464,0.0352,0.196,0.0287
2021-01-23,programmatic,2272.19,199283,2922,44,2645.4,51.64,1.16,0.0147,0.78,0.0388,0.0383,0.0,0.0523
2021-01-24,programmatic,1852.0,105685,1577,37,2103.91,50.05,1.14,0.0149,1.17,0.0343,0.0386,0.137,0.0465
2021-01-25,programmatic,3201.72,269221,3551,63,4899.15,50.82,1.53,0.0132,0.9,0.031,0.0182,0.179,0.0736
2021-01-26,programmatic,2762.43,155016,2336,55,3463.38,50.23,1.25,0.0151,1.18,0.0407,0.0358,0.14,0.0533
2021-01-27,programmatic,2503.62,193888,2977,54,4039.51,46.36,1.61,0.0154,0.84,0.0306,0.029,0.076,0.0798
2021-01-28,programmatic,2641.68,139744,1885,55,3448.18,48.03,1.31,0.0135,1.4,0.0412,0.0337,0.055,0.0495
2021-01-29,programmatic,2360.53,147904,2554,41,3504.71,57.57,1.48,0.0173,0.92,0.0236,0.0345,0.08,0.0373
2021-01-30,programmatic,2488.21,244188,3018,52,4162.27,47.85,1.67,0.0124,0.82,0.0255,0.0138,0.098,0.0443
2021-01-31,programmatic,2047.92,123163,1975,41,3270.8,49.95,1.6,0.016,1.04,0.0508,0.0293,0.007,0.0805
2021-02-01,programmatic,3575.71,239423,3517,59,5834.26,60.61,1.63,0.0147,1.02,0.029,0.022,0.165,0.0571
2021-02-02,programmatic,2877.39,158777,2230,61,4714.74,47.17,1.64,0.014,1.29,0.0476,0.0353,0.054,0.041
2021-02-03,programmatic,2812.93,186095,2482,68,4181.15,41.37,1.49,0.0133,1.13,0.0356,0.0229,0.044,0.0433
2021-02-04,programmatic,2656.86,136632,1727,60,3357.83,44.28,1.26,0.0126,1.54,0.0549,0.0438,0.096,0.0308
2021-02-05,programmatic,2935.57,248435,4202,53,5029.39,55.39,1.71,0.0169,0.7,0.0485,0.0172,0.146,0.035
2021-02-06,programmatic,2217.67,131745,1792,41,3911.82,54.09,1.76,0.0136,1.24,0.0314,0.0291,0.11,0.0529
2021-02-07,programmatic,1498.18,118751,1813,28,2338.76,53.51,1.56,0.0153,0.83,0.0439,0.029,0.185,0.025
2021-02-08,programmatic,2301.38,123537,2242,44,2989.48,52.3,1.3,0.0181,1.03,0.0383,0.0329,0.162,0.0995
2021-02-09,programmatic,3014.8,190439,2543,58,4787.94,51.98,1.59,0.0134,1.19,0.0408,0.0131,0.129,0.0566
2021-02-10,programmatic,3502.97,194327,3196,67,5548.69,52.28,1.58,0.0164,1.1,0.0396,0.0413,0.084,0.068
2021-02-11,programmatic,3426.57,210859,3154,65,4698.19,52.72,1.37,0.015,1.09,0.0569,0.0324,0.055,0.0583
2021-02-12,programmatic,2512.53,160186,2227,43,3712.21,58.43,1.48,0.0139,1.13,0.0341,0.01,0.096,0.0482
2021-02-13,programmatic,2151.97,202644,3046,39,3888.39,55.18,1.81,0.015,0.71,0.0439,0.0337,0.117,0.0866
2021-02-14,programmatic,1151.19,74322,1297,24,1747.04,47.97,1.52,0.0175,0.89,0.035,0.0382,0.123,0.0377
2021-02-15,programmatic,2795.89,207583,3173,48,4297.39,58.25,1.54,0.0153,0.88,0.0405,0.0259,0.09,0.0548
2021-02-16,programmatic,2951.42,229306,3830,57,4118.34,51.78,1.4,0.0167,0.77,0.0487,0.0198,0.091,0.0497
2021-02-17,programmatic,3354.52,207713,3369,73,4963.98,45.95,1.48,0.0162,1.0,0.0345,0.0392,0.073,0.08
2021-02-18,programmatic,2978.87,151671,2855,53,4433.48,56.21,1.49,0.0188,1.04,0.0455,0.0304,0.13,0.0798
2021-02-19,programmatic,2929.48,202228,3087,56,3981.02,52.31,1.36,0.0153,0.95,0.042,0.0131,0.122,0.0695
2021-02-20,programmatic,2401.85,173115,2858,49,3871.72,49.02,1.61,0.0165,0.84,0.0406,0.0178,0.107,0.0593
2021-02-21,programmatic,2310.02,156627,2261,44,3305.55,52.5,1.43,0.0144,1.02,0.0433,0.0332,0.153,0.0781
2021-02-22,programmatic,3278.44,176065,2690,75,4570.26,43.71,1.39,0.0153,1.22,0.0549,0.0231,0.255,0.0474
2021-02-23,programmatic,3433.43,211122,2958,63,5630.45,54.5,1.64,0.014,1.16,0.0239,0.0352,0.082,0.08
2021-02-24,programmatic,2934.96,219605,2680,67,4329.59,43.81,1.48,0.0122,1.1,0.0555,0.0383,0.148,0.077
2021-02-25,programmatic,3088.6,272621,4531,59,5217.65,52.35,1.69,0.0166,0.68,0.0542,0.0423,0.0,0.0545
2021-02-26,programmatic,1893.57,126966,1764,38,3401.69,49.83,1.8,0.0139,1.07,0.0343,0.0169,0.048,0.0597
