date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,avg_order_value,unique_referral_domains,coupon_usage_rate,new_customer_pct
2020-08-13,affiliate,846.14,72729,1160,50,4342.86,16.92,5.13,0.0159,0.73,53.47,7,0.0747,0.6791
2020-08-14,affiliate,975.24,57326,937,62,5089.95,15.73,5.22,0.0163,1.04,48.43,7,0.0643,0.6194
2020-08-15,affiliate,781.86,63215,996,53,4434.51,14.75,5.67,0.0158,0.78,52.58,7,0.1011,0.7849
2020-08-16,affiliate,726.06,64235,825,48,4273.51,15.13,5.89,0.0128,0.88,51.3,7,0.0381,0.4514
2020-08-17,affiliate,1302.8,89136,1310,84,6055.18,15.51,4.65,0.0147,0.99,53.32,6,0.03,0.619
2020-08-18,affiliate,1029.97,71843,961,60,4681.17,17.17,4.54,0.0134,1.07,51.8,6,0.1544,0.6331
2020-08-19,affiliate,1042.09,71548,1135,74,5374.37,14.08,5.16,0.0159,0.92,52.8,7,0.0634,0.492
2020-08-20,affiliate,1293.02,126188,1903,97,6558.56,13.33,5.07,0.0151,0.68,58.04,6,0.075,0.3825
2020-08-21,affiliate,1165.54,73055,1159,80,6056.41,14.57,5.2,0.0159,1.01,49.21,5,0.0893,0.7073
2020-08-22,affiliate,662.03,65935,898,39,3204.08,16.98,4.84,0.0136,0.74,60.21,3,0.1043,0.6371
2020-08-23,affiliate,655.41,62974,786,46,2995.25,14.25,4.57,0.0125,0.83,52.2,3,0.0987,0.48
2020-08-24,affiliate,1073.77,81253,1089,62,5441.12,17.32,5.07,0.0134,0.99,51.87,7,0.1012,0.6022
2020-08-25,affiliate,871.2,52308,756,59,4269.5,14.77,4.9,0.0145,1.15,51.23,6,0.03,0.6784
2020-08-26,affiliate,1302.84,80268,1145,99,5781.76,13.16,4.44,0.0143,1.14,48.93,4,0.1473,0.46
2020-08-27,affiliate,988.04,113675,1590,71,4255.78,13.92,4.31,0.014,0.62,40.36,3,0.0782,0.587
2020-08-28,affiliate,895.05,68555,975,57,4450.42,15.7,4.97,0.0142,0.92,58.64,7,0.1289,0.4369
2020-08-29,affiliate,942.01,49423,762,68,5152.21,13.85,5.47,0.0154,1.24,50.75,3,0.0587,0.5834
2020-08-30,affiliate,763.32,54628,1015,51,4110.37,14.97,5.38,0.0186,0.75,40.71,7,0.1235,0.6156
2020-08-31,affiliate,951.94,94489,1446,59,5207.8,16.13,5.47,0.0153,0.66,42.83,6,0.09,0.6944
2020-09-01,affiliate,1030.66,71841,1232,70,5668.31,14.72,5.5,0.0171,0.84,56.45,4,0.0866,0.636
2020-09-02,affiliate,876.62,66767,918,66,4247.51,13.28,4.85,0.0137,0.95,53.79,6,0.1168,0.5919
2020-09-03,affiliate,708.4,42824,592,42,3671.06,16.87,5.18,0.0138,1.2,49.47,3,0.1233,0.5264
2020-09-04,affiliate,1170.28,77947,1181,64,6190.5,18.29,5.29,0.0152,0.99,53.6,7,0.1049,0.6534
2020-09-05,affiliate,961.13,63651,990,72,4752.56,13.35,4.94,0.0156,0.97,49.75,5,0.1085,0.4336
2020-09-06,affiliate,722.51,32694,511,60,3633.79,12.04,5.03,0.0156,1.41,51.87,3,0.1318,0.6267
2020-09-07,affiliate,892.9,45235,669,62,4344.82,14.4,4.87,0.0148,1.33,48.93,3,0.0697,0.5187
2020-09-08,affiliate,1260.65,105140,1702,82,6354.64,15.37,5.04,0.0162,0.74,47.62,3,0.137,0.6871
2020-09-09,affiliate,994.6,67572,938,59,4986.94,16.86,5.01,0.0139,1.06,56.26,7,0.1529,0.6924
2020-09-10,affiliate,1007.07,50969,654,70,5058.21,14.39,5.02,0.0128,1.54,49.92,3,0.0761,0.5065
2020-09-11,affiliate,1104.91,80324,1308,62,4873.5,17.82,4.41,0.0163,0.84,41.78,6,0.0447,0.4757
2020-09-12,affiliate,665.67,42112,444,38,3746.96,17.52,5.63,0.0105,1.5,51.24,3,0.1343,0.6357
2020-09-13,affiliate,754.3,50195,905,45,3633.14,16.76,4.82,0.018,0.83,50.98,6,0.0438,0.5203
2020-09-14,affiliate,1136.58,57632,953,74,5468.44,15.36,4.81,0.0165,1.19,52.24,5,0.0657,0.6032
2020-09-15,affiliate,1007.3,73967,1023,72,4625.61,13.99,4.59,0.0138,0.98,44.08,3,0.0386,0.6248
2020-09-16,affiliate,1104.85,85723,1207,67,5087.19,16.49,4.6,0.0141,0.92,54.65,7,0.1015,0.698
2020-09-17,affiliate,1139.19,79838,1206,84,4849.97,13.56,4.26,0.0151,0.94,52.94,5,0.0598,0.6892
2020-09-18,affiliate,1063.95,57423,856,71,5764.26,14.99,5.42,0.0149,1.24,58.66,5,0.1082,0.5997
2020-09-19,affiliate,829.57,60366,783,46,4043.16,18.03,4.87,0.013,1.06,48.06,3,0.1262,0.4864
2020-09-20,affiliate,898.13,75102,982,69,4206.16,13.02,4.68,0.0131,0.91,49.56,5,0.1137,0.6205
2020-09-21,affiliate,1333.39,83604,1380,87,5606.39,15.33,4.2,0.0165,0.97,46.37,6,0.1181,0.6118
2020-09-22,affiliate,1164.09,67054,996,69,6148.26,16.87,5.28,0.0149,1.17,52.85,4,0.102,0.5458
2020-09-23,affiliate,1333.27,106961,1773,82,6853.27,16.26,5.14,0.0166,0.75,50.55,3,0.1293,0.4084
2020-09-24,affiliate,1282.27,79085,1232,70,6378.76,18.32,4.97,0.0156,1.04,51.37,5,0.1022,0.6048
2020-09-25,affiliate,770.29,56272,775,47,4036.64,16.39,5.24,0.0138,0.99,50.75,5,0.1147,0.6052
2020-09-26,affiliate,676.91,40856,608,42,3155.12,16.12,4.66,0.0149,1.11,43.24,7,0.0878,0.6656
2020-09-27,affiliate,851.3,52180,740,50,4482.06,17.03,5.26,0.0142,1.15,51.13,7,0.0726,0.6324
2020-09-28,affiliate,1172.09,80638,1357,78,5099.42,15.03,4.35,0.0168,0.86,42.99,6,0.1557,0.5243
2020-09-29,affiliate,945.07,62749,922,60,4676.7,15.75,4.95,0.0147,1.03,50.69,7,0.1075,0.5486
2020-09-30,affiliate,1135.03,82926,1266,84,5992.94,13.51,5.28,0.0153,0.9,51.56,3,0.1112,0.736
2020-10-01,affiliate,1354.75,120471,1708,88,6618.57,15.39,4.89,0.0142,0.79,52.71,3,0.1127,0.5706
2020-10-02,affiliate,1238.74,67614,909,99,5862.36,12.51,4.73,0.0134,1.36,55.48,5,0.0978,0.5917
2020-10-03,affiliate,1093.89,75815,1172,77,5149.76,14.21,4.71,0.0155,0.93,47.96,7,0.0815,0.5591
2020-10-04,affiliate,917.69,59685,769,64,5222.36,14.34,5.69,0.0129,1.19,50.49,6,0.0514,0.6713
2020-10-05,affiliate,895.68,57648,877,52,4892.08,17.22,5.46,0.0152,1.02,61.36,4,0.0929,0.4664
2020-10-06,affiliate,1308.07,72147,1184,86,6678.78,15.21,5.11,0.0164,1.1,50.09,6,0.0666,0.5687
2020-10-07,affiliate,1349.14,80531,1197,88,7313.1,15.33,5.42,0.0149,1.13,51.16,5,0.0869,0.85
2020-10-08,affiliate,759.5,53429,712,47,4221.15,16.16,5.56,0.0133,1.07,43.02,7,0.1156,0.6201
2020-10-09,affiliate,1495.48,91048,1303,91,6837.61,16.43,4.57,0.0143,1.15,45.24,3,0.0645,0.6326
2020-10-10,affiliate,1034.46,78787,1118,60,5416.41,17.24,5.24,0.0142,0.93,51.21,7,0.0301,0.5247
2020-10-11,affiliate,1276.38,86905,1258,75,6103.65,17.02,4.78,0.0145,1.01,40.64,6,0.0665,0.5963
2020-10-12,affiliate,1349.54,78881,1099,83,7097.57,16.26,5.26,0.0139,1.23,48.47,6,0.0956,0.6875
2020-10-13,affiliate,1336.17,155920,2447,82,7695.17,16.29,5.76,0.0157,0.55,59.29,7,0.1484,0.6096
2020-10-14,affiliate,1553.13,71812,1097,129,8826.57,12.04,5.68,0.0153,1.42,48.55,3,0.1458,0.8044
2020-10-15,affiliate,1420.31,89611,1000,104,8555.41,13.66,6.02,0.0112,1.42,48.36,7,0.1738,0.5851
2020-10-16,affiliate,1504.46,94811,1425,110,7143.11,13.68,4.75,0.015,1.06,54.12,6,0.0686,0.5021
2020-10-17,affiliate,1034.98,94591,1494,66,5871.26,15.68,5.67,0.0158,0.69,47.77,6,0.0454,0.6737
2020-10-18,affiliate,1010.78,62433,847,68,4417.84,14.86,4.37,0.0136,1.19,54.63,7,0.1016,0.5024
2020-10-19,affiliate,982.32,76526,934,66,5202.68,14.88,5.3,0.0122,1.05,66.25,5,0.1001,0.4501
2020-10-20,affiliate,1310.55,120279,1515,78,6079.93,16.8,4.64,0.0126,0.87,46.26,7,0.1648,0.581
2020-10-21,affiliate,1175.24,74570,1130,78,5599.58,15.07,4.76,0.0152,1.04,47.47,5,0.0635,0.7217
2020-10-22,affiliate,1513.57,100081,1528,102,8036.36,14.84,5.31,0.0153,0.99,51.22,4,0.0989,0.4449
2020-10-23,affiliate,1350.49,103061,1417,100,6695.3,13.5,4.96,0.0137,0.95,51.94,5,0.1502,0.5649
2020-10-24,affiliate,1046.44,61230,877,66,4902.36,15.86,4.68,0.0143,1.19,44.69,6,0.1283,0.6057
2020-10-25,affiliate,1120.9,76400,1067,61,5872.73,18.38,5.24,0.014,1.05,51.72,6,0.0739,0.657
2020-10-26,affiliate,1358.04,110296,1793,100,6628.78,13.58,4.88,0.0163,0.76,56.31,6,0.0997,0.5567
2020-10-27,affiliate,1213.5,86845,1254,81,5022.75,14.98,4.14,0.0144,0.97,48.88,6,0.1039,0.5743
2020-10-28,affiliate,1137.09,98539,1231,78,4270.4,14.58,3.76,0.0125,0.92,58.92,4,0.0674,0.7459
2020-10-29,affiliate,1469.63,81754,1278,98,5457.46,15.0,3.71,0.0156,1.15,59.42,5,0.0953,0.6475
2020-10-30,affiliate,1298.28,93147,1408,83,6407.33,15.64,4.94,0.0151,0.92,48.71,5,0.1205,0.7216
2020-10-31,affiliate,998.53,79145,1151,72,5363.96,13.87,5.37,0.0145,0.87,46.56,5,0.0975,0.7232
2020-11-01,affiliate,1348.81,135996,2001,81,7380.52,16.65,5.47,0.0147,0.67,53.25,3,0.1481,0.4817
2020-11-02,affiliate,1318.21,93286,1321,98,6169.12,13.45,4.68,0.0142,1.0,49.26,5,0.121,0.5784
2020-11-03,affiliate,963.85,51552,766,62,4774.57,15.55,4.95,0.0149,1.26,55.99,6,0.103,0.3
2020-11-04,affiliate,1144.24,80635,1401,88,4748.63,13.0,4.15,0.0174,0.82,50.5,3,0.0918,0.7339
2020-11-05,affiliate,1716.9,105439,1535,112,7642.31,15.33,4.45,0.0146,1.12,50.24,5,0.1636,0.7685
2020-11-06,affiliate,1661.42,104845,1863,105,7918.33,15.82,4.77,0.0178,0.89,54.2,3,0.0774,0.8221
2020-11-07,affiliate,1425.46,68292,1180,87,8824.17,16.38,6.19,0.0173,1.21,47.43,7,0.103,0.7836
2020-11-08,affiliate,1011.41,57582,928,76,4416.67,13.31,4.37,0.0161,1.09,48.54,5,0.0561,0.4437
2020-11-09,affiliate,1708.42,121073,1777,127,9366.31,13.45,5.48,0.0147,0.96,49.27,6,0.1338,0.5783
2020-11-10,affiliate,1771.43,164985,2099,120,8775.36,14.76,4.95,0.0127,0.84,47.45,6,0.0856,0.508
2020-11-11,affiliate,1846.05,115059,1730,119,8380.38,15.51,4.54,0.015,1.07,48.3,4,0.129,0.591
2020-11-12,affiliate,1307.29,131395,2146,88,6713.0,14.86,5.14,0.0163,0.61,55.39,4,0.0697,0.5415
2020-11-13,affiliate,1651.46,83239,1160,94,9306.47,17.57,5.64,0.0139,1.42,50.93,7,0.03,0.3021
2020-11-14,affiliate,1307.87,68443,1199,86,7550.16,15.21,5.77,0.0175,1.09,57.5,4,0.14,0.5275
2020-11-15,affiliate,1158.05,71264,938,88,5269.78,13.16,4.55,0.0132,1.23,45.13,7,0.1038,0.6506
2020-11-16,affiliate,1653.11,104786,1678,112,6379.91,14.76,3.86,0.016,0.99,39.34,7,0.1394,0.4192
2020-11-17,affiliate,1892.72,136851,1805,133,8468.28,14.23,4.47,0.0132,1.05,46.6,7,0.1197,0.5128
2020-11-18,affiliate,1735.35,126389,2191,114,7637.36,15.22,4.4,0.0173,0.79,48.4,3,0.1002,0.6242
2020-11-19,affiliate,1589.17,102364,1815,114,7527.13,13.94,4.74,0.0177,0.88,50.48,6,0.0873,0.4591
2020-11-20,affiliate,1351.73,71669,950,78,6550.05,17.33,4.85,0.0133,1.42,45.95,6,0.0986,0.707
2020-11-21,affiliate,1483.9,99003,1485,83,8802.88,17.88,5.93,0.015,1.0,49.33,4,0.0995,0.5177
2020-11-22,affiliate,1070.62,71150,1118,79,5834.69,13.55,5.45,0.0157,0.96,55.03,5,0.0729,0.7311
2020-11-23,affiliate,1708.3,98414,1539,130,7502.09,13.14,4.39,0.0156,1.11,52.44,5,0.1191,0.7332
2020-11-24,affiliate,1577.6,88777,1366,101,9031.47,15.62,5.72,0.0154,1.15,52.07,5,0.0617,0.6049
2020-11-25,affiliate,1714.71,109279,1635,99,8220.93,17.32,4.79,0.015,1.05,34.82,7,0.1498,0.6344
2020-11-26,affiliate,1454.13,79951,1146,98,6531.06,14.84,4.49,0.0143,1.27,47.47,4,0.1092,0.6713
2020-11-27,affiliate,1658.85,109294,1623,100,9439.0,16.59,5.69,0.0148,1.02,59.28,4,0.0562,0.631
2020-11-28,affiliate,1333.74,66885,1027,85,5905.15,15.69,4.43,0.0154,1.3,52.01,4,0.0969,0.8022
2020-11-29,affiliate,1354.45,93374,1498,87,7120.0,15.57,5.26,0.016,0.9,45.88,7,0.1189,0.675
2020-11-30,affiliate,2836.53,249985,3795,580,42847.7,4.89,15.11,0.0152,0.75,47.11,3,0.0893,0.7574
2020-12-01,affiliate,2754.74,155839,1947,544,43986.7,5.06,15.97,0.0125,1.41,53.47,6,0.1006,0.656
2020-12-02,affiliate,2264.02,133695,2201,504,41021.27,4.49,18.12,0.0165,1.03,46.93,4,0.0697,0.5746
2020-12-03,affiliate,1920.97,198282,3178,129,8840.71,14.89,4.6,0.016,0.6,55.89,4,0.0333,0.4308
2020-12-04,affiliate,1590.61,66174,985,104,8642.86,15.29,5.43,0.0149,1.61,46.53,5,0.1235,0.5954
2020-12-05,affiliate,1146.09,79029,1187,75,4687.79,15.28,4.09,0.015,0.97,49.9,7,0.0925,0.4687
2020-12-06,affiliate,1407.73,108924,1853,83,7542.2,16.96,5.36,0.017,0.76,57.1,7,0.1011,0.6226
2020-12-07,affiliate,2186.44,260907,4153,159,9134.67,13.75,4.18,0.0159,0.53,54.23,3,0.0332,0.7026
2020-12-08,affiliate,2116.48,127132,1965,147,10558.49,14.4,4.99,0.0155,1.08,55.42,5,0.0885,0.7489
2020-12-09,affiliate,1938.45,124589,1762,106,9538.11,18.29,4.92,0.0141,1.1,51.39,6,0.0921,0.5209
2020-12-10,affiliate,2138.96,132301,2258,123,10948.3,17.39,5.12,0.0171,0.95,48.95,7,0.0952,0.6561
2020-12-11,affiliate,1729.46,112257,1649,111,7253.92,15.58,4.19,0.0147,1.05,53.94,7,0.0934,0.7774
2020-12-12,affiliate,1626.77,82073,1206,110,7877.96,14.79,4.84,0.0147,1.35,58.73,5,0.0995,0.683
2020-12-13,affiliate,1511.41,85911,1193,88,7116.77,17.18,4.71,0.0139,1.27,49.41,3,0.1213,0.619
2020-12-14,affiliate,2018.15,246265,3303,123,9536.08,16.41,4.73,0.0134,0.61,47.89,6,0.1283,0.6841
2020-12-15,affiliate,1882.2,113841,1658,140,9024.02,13.44,4.79,0.0146,1.14,49.65,3,0.1003,0.5455
2020-12-16,affiliate,1862.16,145091,2165,132,11062.9,14.11,5.94,0.0149,0.86,45.04,6,0.1115,0.5527
2020-12-17,affiliate,1989.59,138426,2236,148,9962.71,13.44,5.01,0.0162,0.89,44.72,4,0.1416,0.8004
2020-12-18,affiliate,1851.49,100766,1466,131,9532.12,14.13,5.15,0.0145,1.26,47.78,3,0.1301,0.4156
2020-12-19,affiliate,1393.85,109544,1949,93,7246.07,14.99,5.2,0.0178,0.72,51.54,3,0.1148,0.6112
2020-12-20,affiliate,1664.56,215990,3521,114,10083.47,14.6,6.06,0.0163,0.47,46.2,4,0.0515,0.7341
2020-12-21,affiliate,2863.7,162058,2377,195,15590.02,14.69,5.44,0.0147,1.2,46.5,3,0.0945,0.6969
2020-12-22,affiliate,1999.6,120758,1986,113,9141.83,17.7,4.57,0.0164,1.01,49.5,3,0.0598,0.5374
2020-12-23,affiliate,1658.53,127868,2205,109,8728.45,15.22,5.26,0.0172,0.75,54.47,4,0.057,0.5752
2020-12-24,affiliate,1929.32,134942,1968,137,8583.9,14.08,4.45,0.0146,0.98,57.19,5,0.1467,0.6252
2020-12-25,affiliate,1965.61,99993,1273,148,9238.41,13.28,4.7,0.0127,1.54,45.47,3,0.0663,0.6017
2020-12-26,affiliate,1265.79,73460,1497,95,6485.53,13.32,5.12,0.0204,0.85,57.28,5,0.0413,0.6232
2020-12-27,affiliate,1592.53,108037,1547,120,8427.59,13.27,5.29,0.0143,1.03,47.58,6,0.1127,0.6148
2020-12-28,affiliate,1852.84,169175,2548,113,10038.06,16.4,5.42,0.0151,0.73,59.23,5,0.1537,0.5913
2020-12-29,affiliate,1571.09,89983,1312,103,7510.0,15.25,4.78,0.0146,1.2,55.15,5,0.0933,0.5733
2020-12-30,affiliate,1653.56,113844,1631,109,8251.62,15.17,4.99,0.0143,1.01,48.3,7,0.0977,0.5642
2020-12-31,affiliate,1165.56,74130,1153,65,5045.07,17.93,4.33,0.0156,1.01,45.92,7,0.0993,0.5917
2021-01-01,affiliate,1189.09,99705,1346,64,6187.75,18.58,5.2,0.0135,0.88,45.93,3,0.1396,0.6238
2021-01-02,affiliate,609.66,50423,763,40,2906.63,15.24,4.77,0.0151,0.8,45.18,7,0.0833,0.5669
2021-01-03,affiliate,587.61,45386,688,34,2693.0,17.28,4.58,0.0152,0.85,59.26,3,0.1008,0.5783
2021-01-04,affiliate,721.28,48665,669,49,3064.25,14.72,4.25,0.0137,1.08,49.34,5,0.0681,0.6271
2021-01-05,affiliate,830.74,48296,652,54,3987.06,15.38,4.8,0.0135,1.27,43.02,6,0.0966,0.6137
2021-01-06,affiliate,833.96,45905,621,57,4506.62,14.63,5.4,0.0135,1.34,42.58,5,0.1265,0.574
2021-01-07,affiliate,843.5,55729,954,69,4217.12,12.22,5.0,0.0171,0.88,50.84,3,0.101,0.8395
2021-01-08,affiliate,874.57,52728,811,59,4177.77,14.82,4.78,0.0154,1.08,47.57,6,0.1424,0.5507
2021-01-09,affiliate,717.24,105626,1697,39,3052.44,18.39,4.26,0.0161,0.42,56.71,7,0.1136,0.3742
2021-01-10,affiliate,669.27,43149,620,47,3685.18,14.24,5.51,0.0144,1.08,48.25,4,0.1351,0.3169
2021-01-11,affiliate,1019.33,91148,1254,63,5428.5,16.18,5.33,0.0138,0.81,48.91,6,0.0647,0.5035
2021-01-12,affiliate,938.84,70728,1060,59,5353.39,15.91,5.7,0.015,0.89,49.85,7,0.069,0.3341
2021-01-13,affiliate,1057.42,71122,1127,71,5374.61,14.89,5.08,0.0158,0.94,53.5,3,0.1124,0.7025
2021-01-14,affiliate,967.85,48317,624,76,5151.95,12.73,5.32,0.0129,1.55,51.35,7,0.0769,0.7154
2021-01-15,affiliate,945.84,74399,1039,59,4104.81,16.03,4.34,0.014,0.91,54.15,3,0.1146,0.7233
2021-01-16,affiliate,697.17,43327,705,53,3246.66,13.15,4.66,0.0163,0.99,57.93,4,0.1165,0.6347
2021-01-17,affiliate,678.49,43470,751,50,3299.7,13.57,4.86,0.0173,0.9,47.13,6,0.1468,0.6401
2021-01-18,affiliate,958.13,51388,720,52,5187.1,18.43,5.41,0.014,1.33,49.35,3,0.0542,0.6496
2021-01-19,affiliate,1003.84,71917,1270,65,6248.54,15.44,6.22,0.0177,0.79,51.86,6,0.0682,0.5228
2021-01-20,affiliate,1133.47,105896,1876,80,5843.75,14.17,5.16,0.0177,0.6,55.06,3,0.1237,0.5592
2021-01-21,affiliate,611.12,50183,677,48,3008.38,12.73,4.92,0.0135,0.9,55.47,3,0.0769,0.5136
2021-01-22,affiliate,855.68,52249,822,52,4705.21,16.46,5.5,0.0157,1.04,56.19,5,0.1599,0.5415
2021-01-23,affiliate,680.49,53810,785,41,3444.62,16.6,5.06,0.0146,0.87,44.97,3,0.1451,0.6419
2021-01-24,affiliate,701.2,61951,1007,43,3621.3,16.31,5.16,0.0163,0.7,51.32,4,0.092,0.4698
2021-01-25,affiliate,852.83,50961,838,54,3592.83,15.79,4.21,0.0164,1.02,37.99,3,0.1517,0.64
2021-01-26,affiliate,833.58,64726,1063,53,4250.86,15.73,5.1,0.0164,0.78,50.17,5,0.1316,0.5837
2021-01-27,affiliate,874.41,56010,896,60,4634.1,14.57,5.3,0.016,0.98,55.56,5,0.1566,0.6569
2021-01-28,affiliate,924.53,71034,989,59,4591.85,15.67,4.97,0.0139,0.93,41.96,5,0.077,0.6473
2021-01-29,affiliate,813.2,48848,680,57,5316.5,14.27,6.54,0.0139,1.2,52.83,5,0.0861,0.5414
2021-01-30,affiliate,781.42,57345,705,43,3704.79,18.17,4.74,0.0123,1.11,48.45,7,0.0893,0.6234
2021-01-31,affiliate,649.59,54625,697,40,3138.71,16.24,4.83,0.0128,0.93,52.39,5,0.099,0.578
2021-02-01,affiliate,1005.79,66344,917,71,6048.38,14.17,6.01,0.0138,1.1,50.31,4,0.1224,0.6647
2021-02-02,affiliate,1088.31,88909,1164,60,6424.79,18.14,5.9,0.0131,0.93,50.6,6,0.1442,0.6287
2021-02-03,affiliate,774.8,59854,971,48,3761.01,16.14,4.85,0.0162,0.8,48.02,3,0.0744,0.4094
2021-02-04,affiliate,834.86,59815,1021,50,3755.25,16.7,4.5,0.0171,0.82,51.59,3,0.096,0.6187
2021-02-05,affiliate,980.05,53249,913,72,5642.54,13.61,5.76,0.0171,1.07,52.88,6,0.1079,0.57
2021-02-06,affiliate,536.78,40714,649,34,2495.05,15.79,4.65,0.0159,0.83,49.06,4,0.0743,0.502
2021-02-07,affiliate,532.44,34494,573,34,3070.36,15.66,5.77,0.0166,0.93,42.68,5,0.1393,0.7272
2021-02-08,affiliate,980.29,67966,891,71,5847.39,13.81,5.96,0.0131,1.1,52.56,7,0.03,0.7418
2021-02-09,affiliate,762.73,50959,649,51,4146.97,14.96,5.44,0.0127,1.18,59.43,6,0.1492,0.5675
2021-02-10,affiliate,975.55,50364,692,58,4815.59,16.82,4.94,0.0137,1.41,48.56,3,0.03,0.6213
2021-02-11,affiliate,1093.5,66938,971,69,5756.28,15.85,5.26,0.0145,1.13,47.51,3,0.1577,0.7113
2021-02-12,affiliate,1007.43,63456,929,70,5175.27,14.39,5.14,0.0146,1.08,53.66,3,0.1208,0.8235
2021-02-13,affiliate,707.78,42199,648,55,3557.43,12.87,5.03,0.0154,1.09,45.61,7,0.1416,0.6236
2021-02-14,affiliate,738.92,65327,906,57,3835.86,12.96,5.19,0.0139,0.82,49.17,3,0.1122,0.5916
2021-02-15,affiliate,797.9,72942,959,59,4046.4,13.52,5.07,0.0131,0.83,48.07,7,0.0838,0.5682
2021-02-16,affiliate,1194.2,84683,1415,67,6565.0,17.82,5.5,0.0167,0.84,49.84,5,0.0947,0.4745
2021-02-17,affiliate,1042.86,92734,1319,86,5819.16,12.13,5.58,0.0142,0.79,47.75,7,0.0944,0.5534
2021-02-18,affiliate,1009.52,54299,836,65,5241.09,15.53,5.19,0.0154,1.21,50.75,7,0.1445,0.6365
2021-02-19,affiliate,988.9,67485,1057,57,4905.16,17.35,4.96,0.0157,0.94,52.57,5,0.0805,0.6804
2021-02-20,affiliate,942.13,62936,1075,67,3902.22,14.06,4.14,0.0171,0.88,52.22,4,0.1178,0.606
2021-02-21,affiliate,788.48,65429,806,55,3945.03,14.34,5.0,0.0123,0.98,53.64,5,0.0994,0.7451
2021-02-22,affiliate,925.58,87843,1544,68,4483.03,13.61,4.84,0.0176,0.6,55.15,3,0.0703,0.6284
2021-02-23,affiliate,1104.63,60742,939,77,5548.69,14.35,5.02,0.0155,1.18,55.95,7,0.1425,0.5567
2021-02-24,affiliate,916.98,62937,1109,58,4464.11,15.81,4.87,0.0176,0.83,49.04,5,0.0783,0.4932
2021-02-25,affiliate,1029.67,61941,1025,69,4635.83,14.92,4.5,0.0165,1.0,43.76,4,0.0686,0.5868
2021-02-26,affiliate,1135.5,126272,2083,60,5120.98,18.92,4.51,0.0165,0.55,48.98,4,0.1101,0.4602
2021-02-27,affiliate,595.5,37358,524,44,3143.38,13.53,5.28,0.014,1.14,47.24,5,0.1262,0.7127
2021-02-28,affiliate,636.8,41427,559,42,3031.24,15.16,4.76,0.0135,1.14,44.85,5,0.0705,0.6069
2021-03-01,affiliate,989.57,75787,1219,78,5129.05,12.69,5.18,0.0161,0.81,55.0,4,0.1359,0.784
2021-03-02,affiliate,763.63,58882,787,59,3751.54,12.94,4.91,0.0134,0.97,51.53,4,0.0786,0.5131
2021-03-03,affiliate,1092.45,69151,1154,74,5937.82,14.76,5.44,0.0167,0.95,44.93,4,0.0508,0.6652
2021-03-04,affiliate,1403.38,79638,1189,99,7790.41,14.18,5.55,0.0149,1.18,59.61,6,0.0781,0.5863
2021-03-05,affiliate,1230.97,78025,1208,80,6119.02,15.39,4.97,0.0155,1.02,55.67,6,0.0847,0.8165
2021-03-06,affiliate,987.11,85495,1271,73,5311.75,13.52,5.38,0.0149,0.78,53.02,4,0.1341,0.6507
2021-03-07,affiliate,889.83,54466,808,79,4319.47,11.26,4.85,0.0148,1.1,51.2,3,0.1272,0.6801
2021-03-08,affiliate,984.82,63033,935,61,4534.38,16.14,4.6,0.0148,1.05,49.75,6,0.0825,0.7266
2021-03-09,affiliate,1127.73,63645,877,73,5289.45,15.45,4.69,0.0138,1.29,51.32,6,0.0736,0.7684
2021-03-10,affiliate,1286.29,101638,1724,89,5152.57,14.45,4.01,0.017,0.75,48.21,7,0.1064,0.4926
2021-03-11,affiliate,1341.51,146233,2215,111,6211.2,12.09,4.63,0.0151,0.61,44.94,5,0.108,0.6602
2021-03-12,affiliate,1027.12,52573,924,66,5481.85,15.56,5.34,0.0176,1.11,46.18,5,0.1036,0.6217
2021-03-13,affiliate,1105.22,115826,1599,67,5444.81,16.5,4.93,0.0138,0.69,43.78,5,0.0725,0.685
2021-03-14,affiliate,683.31,55461,708,43,4128.5,15.89,6.04,0.0128,0.97,51.01,7,0.1573,0.5357
2021-03-15,affiliate,967.7,53146,689,54,5448.98,17.92,5.63,0.013,1.4,52.94,4,0.1138,0.5785
2021-03-16,affiliate,1303.42,110380,1651,86,7075.5,15.16,5.43,0.015,0.79,43.17,6,0.1442,0.4848
2021-03-17,affiliate,1043.92,94101,1381,65,6369.12,16.06,6.1,0.0147,0.76,51.5,5,0.1136,0.6236
2021-03-18,affiliate,1323.64,86577,1246,92,6073.43,14.39,4.59,0.0144,1.06,55.7,3,0.0997,0.4902
2021-03-19,affiliate,1446.59,116620,1773,93,7594.76,15.55,5.25,0.0152,0.82,55.55,6,0.1013,0.5696
2021-03-20,affiliate,851.08,63930,971,53,4538.33,16.06,5.33,0.0152,0.88,60.36,4,0.1214,0.5691
2021-03-21,affiliate,985.31,85818,1254,70,5865.26,14.08,5.95,0.0146,0.79,45.32,6,0.1102,0.6192
2021-03-22,affiliate,992.13,90481,1639,62,4966.39,16.0,5.01,0.0181,0.61,48.29,3,0.1259,0.5641
2021-03-23,affiliate,1046.62,68052,956,86,5357.1,12.17,5.12,0.014,1.09,48.09,3,0.0447,0.707
2021-03-24,affiliate,1002.9,57099,922,67,4486.71,14.97,4.47,0.0161,1.09,51.23,5,0.0787,0.528
2021-03-25,affiliate,1159.93,72146,1127,87,5147.08,13.33,4.44,0.0156,1.03,52.19,7,0.0665,0.6408
